Date,Close
2005-01-03,22.477699279785156
2005-01-04,22.24602699279785
2005-01-05,22.292356491088867
2005-01-06,22.41978645324707
2005-01-07,22.240238189697266
2005-01-10,22.164949417114258
2005-01-11,21.950658798217773
2005-01-12,22.002779006958008
2005-01-13,21.875349044799805
2005-01-14,21.898529052734375
2005-01-18,22.240238189697266
2005-01-19,21.915903091430664
2005-01-20,21.574186325073242
2005-01-21,21.342525482177734
2005-01-24,21.35988426208496
2005-01-25,21.34831428527832
2005-01-26,21.330942153930664
2005-01-27,21.28459930419922
2005-01-28,21.42939567565918
2005-01-31,21.620519638061523
2005-02-01,21.718982696533203
2005-02-02,21.73055648803711
2005-02-03,21.6552677154541
2005-02-04,21.829023361206055
2005-02-07,21.99119758605957
2005-02-08,21.869569778442383
2005-02-09,21.718982696533203
2005-02-10,21.69002342224121
2005-02-11,21.707393646240234
2005-02-14,21.718982696533203
2005-02-15,21.747940063476562
2005-02-16,21.620519638061523
2005-02-17,21.301979064941406
2005-02-18,21.145597457885742
2005-02-22,20.809680938720703
2005-02-23,21.12822151184082
2005-02-24,21.244060516357422
2005-02-25,21.412023544311523
2005-02-28,21.168758392333984
2005-03-01,21.48151969909668
2005-03-02,21.423612594604492
2005-03-03,21.435190200805664
2005-03-04,21.724777221679688
2005-03-07,21.62631607055664
2005-03-08,21.39463996887207
2005-03-09,21.122440338134766
2005-03-10,21.05872917175293
2005-03-11,20.913936614990234
2005-03-14,21.11085319519043
2005-03-15,20.995012283325195
2005-03-16,20.995012283325195
2005-03-17,20.937097549438477
2005-03-18,20.856014251708984
2005-03-21,20.728595733642578
2005-03-22,20.30579948425293
2005-03-23,20.230510711669922
2005-03-24,20.230510711669922
2005-03-28,20.184173583984375
2005-03-29,20.027799606323242
2005-03-30,20.242088317871094
2005-03-31,20.039379119873047
2005-04-01,19.836668014526367
2005-04-04,19.754770278930664
2005-04-05,20.228605270385742
2005-04-06,20.2871036529541
2005-04-07,20.357309341430664
2005-04-08,20.18181037902832
2005-04-11,20.251995086669922
2005-04-12,20.497695922851562
2005-04-13,20.222759246826172
2005-04-14,20.00046157836914
2005-04-15,19.84836769104004
2005-04-18,20.263704299926758
2005-04-19,20.445049285888672
2005-04-20,20.333904266357422
2005-04-21,20.497695922851562
2005-04-22,20.39824867248535
2005-04-25,20.57373809814453
2005-04-26,20.52110481262207
2005-04-27,20.766786575317383
2005-04-28,20.485998153686523
2005-04-29,20.760944366455078
2005-05-02,20.807735443115234
2005-05-03,20.766786575317383
2005-05-04,21.117786407470703
2005-05-05,21.000770568847656
2005-05-06,20.831130981445312
2005-05-09,21.03588104248047
2005-05-10,20.55620002746582
2005-05-11,20.649799346923828
2005-05-12,20.37485122680664
2005-05-13,20.15841293334961
2005-05-16,20.322208404541016
2005-05-17,20.59714126586914
2005-05-18,21.088518142700195
2005-05-19,21.170413970947266
2005-05-20,21.094375610351562
2005-05-23,21.00663185119629
2005-05-24,20.994930267333984
2005-05-25,21.00663185119629
2005-05-26,21.024179458618164
2005-05-27,20.942285537719727
2005-05-31,20.91303825378418
2005-06-01,20.918874740600586
2005-06-02,20.907188415527344
2005-06-03,20.796035766601562
2005-06-06,20.772634506225586
2005-06-07,20.75508689880371
2005-06-08,20.866233825683594
2005-06-09,20.766786575317383
2005-06-10,20.725833892822266
2005-06-13,20.766786575317383
2005-06-14,20.825281143188477
2005-06-15,20.889633178710938
2005-06-16,21.000770568847656
2005-06-17,21.1060791015625
2005-06-20,21.088518142700195
2005-06-21,21.082679748535156
2005-06-22,21.211368560791016
2005-06-23,21.018325805664062
2005-06-24,20.807735443115234
2005-06-27,20.819433212280273
2005-06-28,21.012474060058594
2005-06-29,21.03588104248047
2005-06-30,20.661495208740234
2005-07-01,20.7087459564209
2005-07-05,20.65557861328125
2005-07-06,20.437034606933594
2005-07-07,20.354351043701172
2005-07-08,20.561067581176758
2005-07-11,20.649673461914062
2005-07-12,20.820972442626953
2005-07-13,20.96273422241211
2005-07-14,21.080862045288086
2005-07-15,21.181278228759766
2005-07-18,20.97454071044922
2005-07-19,20.797344207763672
2005-07-20,20.767810821533203
2005-07-21,20.909568786621094
2005-07-22,21.027698516845703
2005-07-25,20.933195114135742
2005-07-26,20.89185333251953
2005-07-27,20.88003158569336
2005-07-28,20.94500732421875
2005-07-29,20.756000518798828
2005-08-01,20.85051155090332
2005-08-02,20.998167037963867
2005-08-03,21.03360939025879
2005-08-04,20.94500732421875
2005-08-05,20.820972442626953
2005-08-08,20.667409896850586
2005-08-09,20.691020965576172
2005-08-10,20.555177688598633
2005-08-11,20.561067581176758
2005-08-12,20.2657470703125
2005-08-15,20.466571807861328
2005-08-16,20.42522621154785
2005-08-17,20.354351043701172
2005-08-18,20.472475051879883
2005-08-19,20.401592254638672
2005-08-22,20.383872985839844
2005-08-23,20.28937530517578
2005-08-24,19.99403190612793
2005-08-25,20.15351676940918
2005-08-26,19.875900268554688
2005-08-29,20.029478073120117
2005-08-30,19.83456039428711
2005-08-31,20.01766586303711
2005-09-01,20.118078231811523
2005-09-02,20.147607803344727
2005-09-06,20.419322967529297
2005-09-07,20.608333587646484
2005-09-08,20.460662841796875
2005-09-09,20.566978454589844
